end_point,begin_year,end_year,scraper_type,whitelisted,name,state,country,govt_level,meeting_bodies
http://ma-winchester.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Winchester,MA,USA,Municipality,"[""ARCHIVES ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", ""AUDIT ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", ""BOARD OF APPEALS - TOWN CLERK'S OFFICE"", ""BOARD OF ASSESSORS - TOWN CLERK'S OFFICE"", 'BOARD OF HEALTH - STAFF', ""BOARD OF HEALTH - TOWN CLERK'S OFFICE"", ""BOARD OF LIBRARY TRUSTEES - TOWN CLERK'S OFFICE"", ""CABLE ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", ""CAPITAL PLANNING COMMITTEE - TOWN CLERK'S OFFICE"", 'CENTER BUSINESS DISTRICT REVIEW SUBCOMMITTEE', ""CLIMATE ACTION ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", 'Commissioners of Trust Funds', ""COMMISSIONERS OF TRUST FUNDS - TOWN CLERK'S OFFICE"", ""CONSERVATION COMMISSION - TOWN CLERK'S OFFICE"", ""COUNCIL ON AGING - TOWN CLERK'S OFFICE"", 'Cultural Council', ""CULTURAL COUNCIL - TOWN CLERK'S OFFICE"", 'Design Review Committee', ""DESIGN REVIEW COMMITTEE - TOWN CLERK'S OFFICE"", ""DISABILITY ACCESS COMMISSION - TOWN CLERK'S OFFICE"", 'EDUCATIONAL FACILITIES PLANNING AND BUILDING COMMITTEE', 'EFPBC', 'Energy Management', ""ENERGY MANAGEMENT COMMITTEE - TOWN CLERK'S OFFICE"", 'ENGINEERING DEPARTMENT - STAFF', ""ENGINEERING DEPARTMENT - TOWN CLERK'S OFFICE"", 'Field Management Committee', ""FIELD MANAGEMENT COMMITTEE - TOWN CLERK'S OFFICE"", 'FINANCE COMMITTEE', 'FIRE CHIEF SEARCH COMMITTEE', 'GOVERNMENT REGULATIONS', ""HERITAGE DISTRICT COMMISSION - TOWN CLERK'S OFFICE"", 'Historical Commission', ""HISTORICAL COMMISSION - TOWN CLERK'S OFFICE"", 'Housing Partnership Board', ""HOUSING PARTNERSHIP BOARD - TOWN CLERK'S OFFICE"", 'HOUSING PRODUCTION PLAN WORKING GROUP', 'LOCAL HISTORIC DISTRICT STUDY COMMITTEE', 'MASTER PLAN STEERING COMMITTEE', 'MBTA WORKING GROUP MEETING', ""MISCELLANEOUS - TOWN CLERK'S OFFICE"", 'MYSTIC REGION EMERGENCY PLANNING COMMITTEE', ""NORTH SUBURBAN PLANNING COUNCIL - TOWN CLERK'S OFFICE"", ""NORTHEAST METROPOLITIAN REGIONAL VOCATIONAL SCHOOL DISTRICT - TOWN CLERK'S OFFICE"", ""PERSONNEL BOARD - TOWN CLERK'S OFFICE"", 'Planning Board', ""PLANNING BOARD - TOWN CLERK'S OFFICE"", 'RANGELEY PARK HERITAGE DISTRICT COMMISSION', 'Retiree Health Insurance Advisory Committee', ""RETIREE HEALTH INSURANCE ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", 'Retirement Board', ""RETIREMENT BOARD - TOWN CLERK'S OFFICE"", ""RULES COMMITTEE - TOWN CLERK'S OFFICE"", ""SCHOOL COMMITTEE-TOWN CLERK'S OFFICE"", ""SCHOOL COUNCILS - TOWN CLERK'S OFFICE"", 'Select Board', ""SELECT BOARD - TOWN CLERK'S OFFICE"", ""SENIOR CITIZEN TAX COMMITTEE - TOWN CLERK'S OFFICE"", 'Town Meeting', 'TRAFFIC AND TRANSPORTATION ADVISORY COMMITTEE', ""WILDWOOD CEMETERY ADVISORY COMMITTEE - TOWN CLERK'S OFFICE"", ""WINCAM - TOWN CLERK'S OFFICE"", 'WINCHESTER CULTURAL DISTRICT', ""WINCHESTER HOUSING AUTHORITY - TOWN CLERK'S OFFICE"", 'WINCHESTER SPECIAL EDUCATION PARENTS ADVISORY COUNCIL']"
http://ma-yarmouth.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Yarmouth,MA,USA,Municipality,"['2016  And Prior Archives', 'Affordable Housing Trust', 'Age Friendly Community Team', 'Board of Appeals Agendas', 'Board of Assessors', 'Board of Health', 'Board of Selectmen', 'Cape Cod & Islands Commission on the Status of Women', 'Cape Cod and Islands Water Protection Fund Management Board', 'Cape Cod and Islands Water Protection Fund Management Board', 'Cape Cod Collaborative', 'Cape Cod Commission', 'Capital Budget Committee', 'Community & Economic Development Committee Agenda and Minutes', 'Community Housing Committee', 'Community Preservation Committee', 'Conservation Commission Agendas and Minutes', 'Department of Public Works Building Committee', 'Design Review Committee', 'Disability Committee Meeting', 'Drive-in Site Utilization Committee', 'D-Y-H Wastewater Community Partnership', 'DYRSD SCHOOL COMMITTEE MEETING', 'Energy Committee', 'Finance Committee', 'GOLF ENTERPRISE COMMITTEE', 'Historical Commission', 'Library Board', 'Library Planning Committee', 'Library Study Ad Hoc Committee', 'Mattacheese Middle School Project', ""Old King's Highway Committee"", 'Open Space Committee', 'Personnel Board Minutes & Agendas', 'Planning Board', 'Recreation Commission', 'Recycling and Solid Waste Advisory Committee', 'Water Resources Advisory Committee', 'Waterways/Shellfish Advisory Committee', 'Yarmouth Housing Authority']"
http://md-alleganycounty.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Allegany County,MD,USA,County,"['Agricultural Land Preservation Advisory Board', 'Board of County Commissioners', 'Board of Licensing Commissioners (Liquor Board)', 'Election Board', 'Emergency Services Board', 'Fire Services Committee', 'Planning Commission of Allegany County', 'Solid Waste Management Board']"
http://md-annapolis.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Annapolis,MD,USA,Municipality,"['City Dock Action Committee', 'Alcoholic Beverage Control Board', 'Annapolis Conservancy Board', 'Annapolis Environmental Commission', 'Art in Public Places Commission', 'Audit Committee', 'Board of Appeals', 'Board of Supervisors of Elections', 'Building Board of Appeals', 'Civil Service Board', 'Commission on Aging', 'Committee to Study the 2013 Municipal Election', 'Compensation Commission', 'Education Commission', 'Enviromental Matters Committee', 'Ethics Commission', 'Finance Committee', 'Financial Advisory Commission', 'Forest Drive Task Force Committee', 'Heritage Commission', 'Historic Preservation Commission', 'Housing & Community Development Committee', 'Housing & Human Welfare Committee', 'Human Relations Commission', 'Maritime Advisory Board', 'Planning Commission', 'Police and Fire Retirement Plan Commission', 'Port Wardens', 'Public Safety Committee', 'Public Works Maintenance Facility Task Force', 'Recreation Advisory Board', 'Transportation Board']"
http://md-belair.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Belair,MD,USA,Municipality,"['Appearance and Beautification Committee', 'Board of Appeals', 'Board of Ethics', 'Board of Town Commissioners', 'Committee on the Elderly and Needy Citizens', 'Cultural Arts Commission', 'Economic Community Development Commission', 'Historic Preservation Commission', 'Planning Commission', 'Tree Committee']"
http://md-bowie.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Bowie,MD,USA,Municipality,"['Budget Follow Up Memoranda', 'Regular Council Meeting', 'Tentative Council Agenda', 'Weekly Status Reports']"
http://md-brentwood.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Brentwood,MD,USA,Municipality,['Council Meetings Agendas']
http://md-calvertcounty.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Calvert County,MD,USA,County,"['Board of County Commissioners', 'Agricultural Preservation Advisory Board', 'Agriculture Commission', 'Animal Matters Hearing Board', 'Animal Shelter Advisory Board', 'Architectural Review Committee - Dunkirk Town Center', 'Architectural Review Committee - Huntingtown Town Center', 'Architectural Review Committee - Lusby Town Center', 'Architectural Review Committee - Owings Town Center', 'Architectural Review Committee - Prince Frederick Town Center', 'Architectural Review Committee - Solomons Town Center', 'Architectural Review Committee - St. Leonard Town Center', 'Board of Appeals', 'Board of License Commissioners (Liquor Board)', 'Board of Parks & Recreation (Park Board)', 'Building Board of Calvert County', 'Calvert County Ethics Commission', 'Calvert County Family Network Board of Directors', 'Calvert Marine Museum Board of Governors', 'Census 2020 Complete Count Committee', 'Commission for Women', 'Commission on Aging', 'Compensation Review Board', 'Cove Point Light Station Commission', 'Economic Development Advisory Committee', 'Economic Development Authority', 'Economic Development Commission', 'Emergency Medical Services Advisory Council', 'Employee Recognition Committee (ERC)', ""Employees' Retirement Plan Board of Trustees"", ""Employees' Retirement Savings Plan Board of Trustees"", 'Environmental Commission', 'Fire and Rescue Commission', 'Gambling Permit Review Committee', 'Heritage Committee', 'Historic District Commission', 'Housing for All Task Force', 'Other Post-Employment Benefits Trust Fund Board of Trustees', 'Planning Commission', ""Sheriff's Office Pension Plan Board of Trustees"", 'Social Services Advisory Board', 'Subdivision Evaluation Group (SEG)', 'Technical Evaluation Group (TEG)', 'Tourism Advisory Commission', ""Waterman's Wharf Oversight Committee"", 'Wellness Committee']"
http://md-calvertcountympo.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Calvert County Metropolitan Planning Organization,MD,USA,County,"['C-SMMPO Council Meetings', 'Technical Advisory Committee (TAC)']"
http://md-cambridge.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Cambridge,MD,USA,Municipality,"['American Disability Act Committee', 'Board of Zoning Appeals', 'Cambridge Waterfront Development Inc. (CWDI)', 'City Council', 'Ethics Commission', 'Finance Committee', 'Historic Preservation Commission', 'Municipal Utilities Commission', 'Pine Street Revitalization', 'Planning and Zoning Commission', 'Police Advisory Board']"
http://md-carolinecounty.civicplus.com/AgendaCenter,1993,2020,civicplus,TRUE,Caroline County,MD,USA,County,"['County Commissioners', 'Board of Zoning Appeals', 'Burial Sites Preservation Board', 'Construction Trades Board', 'Ethics Commission', 'Liquor Board (Board of License Commissioners)', 'Local Drug and Alcohol Abuse Council', 'North County Water and Sewer Authority', 'Planning Commission', 'Recreation and Parks', 'Solor Moratorium Work Groups']"
http://md-chevychase.civicplus.com/AgendaCenter,2009,2020,civicplus,TRUE,Chevy Chase,MD,USA,Municipality,"['Town Council', 'Centennial Committee', 'Climate & Environment Committee', 'Community Relations Committee', 'Election Board', 'Ethics Commission', 'Land Use Committee', 'Long-Range Planning Committee', 'Neighborhood Watch', 'Power Reliability Task Force', 'Public Services Committee', 'Purple Line Mitigation Ad Hoc Committee', 'Purple Line Mitigation Advisory Group', 'Revenue Working Group', 'Special Committee on Purple Line Mitigation', 'Special Committee on Racial & Social Justice', 'Special Committee on the Bethesda Downtown Plan', 'Subcommittee on Regional Growth and Development', 'Tree Subcommittee']"
http://md-chevychasevillage.civicplus.com/AgendaCenter,2009,2020,civicplus,TRUE,Chevy Chase Village,MD,USA,Municipality,"['Board of Managers', 'Building Facilities Commission', 'Committee For Seniors', 'Community Relations Committee', 'Election Supervisors', 'Environment & Energy Committee', 'Financial Review Committee', 'Former Committee - Audit Committee', 'Former Committee - Board Sub-Committee to Review Village Commissions', 'Former Committee - Budget Committee', 'Former Committee - Building Code Review Committee', 'Former Committee - Charter Revision Committee', 'Former Village Committee - Public Works Committee', 'Historic Preservation Commission (LAP)', 'Parks & Greenspaces Committee', 'Pedestrian Safety Committee', 'Personnel Commission', 'Public Safety Committee', 'Traffic Committee', 'Tree Committee', 'Western Grove Park Friends Group']"
http://md-collegepark.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,College Park,MD,USA,Municipality,"['Mayor & City Council', 'Advisory Planning Commission', 'Aging-In-Place Task Force', 'Airport Authority', 'Animal Welfare Committee', 'Board of Elections Supervisors', 'Cable Television Commission', ""Candidates' Debate Workgroup"", 'Charter Review Commission', 'College Park Airport Authority', 'College Park Seniors Committee', 'Committee for a Better Environment', 'Complete Count Committee', 'Dr. Martin Luther King, Jr. Tribute Committee', 'Education Advisory Committee', 'Ethics Commission', 'Housing Authority', 'Neighborhood Quality of Life Committee', 'Noise Control Board', 'Old Town Local Advisory Committee Meeting', 'Recreation Board', 'Tree & Landscape Board', 'Veterans Memorial Committee']"
http://md-fairmountheights.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Fairmount Heights,MD,USA,Municipality,"['Town Agendas', 'Town Meetings', 'Work Session']"
http://md-forestheights2.civicplus.com/AgendaCenter,2016,2016,civicplus,TRUE,Forest Heights,MD,USA,Municipality,['Town Council']
http://md-harfordcounty.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Harford County,MD,USA,County,"['Abingdon / Bel Air South / Emmorton CAB', 'Adequate Public Facilities Advisory Board', 'Advisory Board on Aging', 'Agriculture Land Preservation Advisory Board', 'Audit Advisory Board', 'Board of Electrical Examiners', 'Board of Estimates', 'Board of Ethics', 'Board of Health', 'Churchville / Creswell / Fountain Green CAB', 'Citizens Care & Rehabilitation Board', 'Commission for Women', 'Commission on Disabilities', ""Commission on Veteran's Affairs"", 'Community Input Meetings (CIM)', 'Criminal Justice Coordinating Council', 'Development Advisory Committee (DAC)', 'Dublin / Darlington Community Advisory Board', 'Economic Development Advisory Board', 'Economic Development Agricultural Advisory Board', 'Edgewood Community Advisory Board', 'EMS Standards Advisory Board', 'Environmental Advisory Board', 'Fallston Community Advisory Board', 'Forest Hill Community Advisory Board', 'Harford Center Board of Directors', 'Historic Preservation Commission', 'Human Relations Commission', 'HVAC Mechanical Board', 'Jarrettsville / Norrisville CAB', 'Joppa / Joppatowne CAB', 'Liquor Control Board', 'Local Management Board', 'Mental Health & Addictions Advisory Council', 'Parks and Recreation Advisory Board', ""People's Counsel Citizens Advisory Board"", 'Planning Advisory Board', 'Plumbing Board', 'Whiteford / Cardiff / Pylesville / Street CAB', 'Youth Commission']"
http://md-hyattsville.civicplus.com/AgendaCenter,2014,2015,civicplus,TRUE,Hyattsville,MD,USA,Municipality,"['Hyattsville City Council', 'City of Hyattsville Public Hearings']"
http://md-mncppc.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Maryland-National Capital Park and Planning Commission,MD,USA,Municipality,"['Commission – Meetings of the Full M-NCPPC', 'Employees’ Retirement System Board of Trustees', 'Historic Preservation Commission', 'Mount Rainier Mixed-Use Town Center Design Review Committee', 'Planning Board - Long Range Agendas', 'Riverdale Park Mixed-Use Town Center Design Review Committee', 'Steering Advisory Committee', 'Subdivision & Development Review Committee']"
http://md-mountairy.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Mount Airy,MD,USA,Municipality,"['Beautification Commission', 'Board of Appeals', 'Economic Development Commission', 'Growth Development Task Force', 'Planning Commission', 'Recreation and Parks Board', 'Recycling & Sanitation Commission', 'Streets & Roads Commission', 'Sustainable Commission', 'Town Council', 'Water & Sewer Commission']"
http://md-princegeorgescounty.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Prince Georges County,MD,USA,County,"['Animal Control Commission', 'Board of Ethics', 'Board of Registration for Building Contractors', 'Board of Registration for Electricians', 'Cable Television Commission', 'Commission for Children, Youth and Families', 'Commission for Fathers Men and Boys', 'Commission for Individuals with Disabilities', 'Commission for Veterans', 'Commission on Common Ownership', 'Environmental Justice Commission', 'Forward Task Force', 'Housing Authority', 'Human Relations Commission', 'License Commissioners', 'Local Development Council', 'Nuisance Abatement Board', 'Pensions Trust Fund', 'Police Reform Work Group', 'Redevelopment Authority\u200b', 'Solid Waste  Advisory Commission', 'Telecommunications Transmission Facility Coordinating Committee (TTFCC)', 'Wage Determination Board']"
